Series,Contract No.,BuySell,Contract,Price,Premium Amount,Brokerage Fee,VAT,WH,Charge Amount   Date  
S50H19C1125,BH-00488,B,15,7.00,-21000.00,526.50,36.86,0.00,563.36
S50H19C1125,BH-00489,B,2,7.00,-2800.00,70.20,4.91,0.00,75.11
S50H19C1125,BH-00490,B,1,7.00,-1400.00,35.10,2.46,0.00,37.56
S50H19P1025,BH-00491,B,5,2.00,-2000.00,175.50,12.29,0.00,187.79
S50H19P1025,BH-00492,B,10,2.00,-4000.00,351.00,24.57,0.00,375.57
S50H19P1025,BH-00493,B,5,2.00,-2000.00,175.50,12.29,0.00,187.79
S50H19P1075,BU-00494,B,3,7.00,-4200.00,105.30,7.37,0.00,112.67
S50H19P1075,BU-00495,B,7,7.00,-9800.00,245.70,17.20,0.00,262.90
S50H19P1075,BU-00496,B,1,7.00,-1400.00,35.10,2.46,0.00,37.56
S50H19P1075,BU-00497,B,1,7.00,-1400.00,35.10,2.46,0.00,37.56
S50H19P1075,BU-00498,B,5,7.00,-7000.00,175.50,12.29,0.00,187.79
S50H19P1075,BU-00499,B,3,7.00,-4200.00,105.30,7.37,0.00,112.67
S50H19P1075,BU-00500,B,10,7.00,-14000.00,351.00,24.57,0.00,375.57
S50H19P1075,BU-00501,B,4,7.00,-5600.00,140.40,9.83,0.00,150.23
S50H19P1075,BU-00502,B,2,7.00,-2800.00,70.20,4.91,0.00,75.11
S50H19P1075,BU-00503,B,4,7.00,-5600.00,140.40,9.83,0.00,150.23
S50H19P1100,BH-00504,B,2,22.50,-9000.00,70.20,4.91,0.00,75.11   22022019
S50H19,SH-00350,S,2,1110.00,0.00,34.20,2.39,0.00,36.59
S50H19,SH-00351,S,3,1110.00,0.00,51.30,3.59,0.00,54.89
S50H19,SH-00352,S,3,1110.10,0.00,51.30,3.59,0.00,54.89
S50H19,SH-00353,S,1,1110.10,0.00,17.10,1.20,0.00,18.30
S50H19,SH-00354,S,1,1110.10,0.00,17.10,1.20,0.00,18.30
S50H19,SH-00355,S,10,1110.30,0.00,171.00,11.97,0.00,182.97
S50H19,BH-00356,B,18,1111.30,0.00,307.80,21.55,0.00,329.35
S50H19,BH-00357,B,2,1109.50,0.00,34.20,2.39,0.00,36.59
S50H19C1125,BH-00358,B,8,9.30,-14880.00,280.80,19.66,0.00,300.46
S50H19C1125,BH-00359,B,5,9.30,-9300.00,175.50,12.29,0.00,187.79
